question_id,answer,word_count,code_present,ext_ref_present,img_present,high_interaction,very_high_interaction
285056,f,86,t,f,f,f,f
285060,t,58,f,t,t,f,f
285096,t,63,f,f,f,f,f
285107,t,34,t,t,t,f,f
285131,f,191,t,f,f,f,f
285163,t,111,f,f,f,f,f
285170,f,29,t,t,f,f,f
285199,t,38,t,f,f,f,f
285245,f,30,f,t,t,f,f
285246,t,48,t,t,t,f,f
285247,f,95,f,f,f,f,f
285260,t,58,f,f,f,f,f
285262,f,82,f,f,f,t,f
285272,t,45,f,t,f,f,f
285281,t,26,f,t,f,f,f
285284,t,754,t,t,t,f,f
285298,t,174,f,f,f,f,f
285328,t,23,t,f,f,f,f
285346,f,41,t,f,f,f,f
285346,f,41,t,f,f,f,f
285347,t,37,t,f,f,f,f
285353,t,151,f,f,f,t,f
285358,f,184,f,f,f,t,f
285359,t,33,t,t,f,f,f
285366,t,176,t,t,f,f,f
285370,f,133,t,t,f,f,f
285387,f,248,t,t,f,f,f
285387,f,248,t,t,f,f,f
285390,t,71,t,t,f,f,f
285404,f,34,f,f,f,f,f
285404,f,34,f,f,f,f,f
285415,f,200,t,f,f,f,f
285443,f,111,f,t,f,f,f
285444,f,192,t,t,f,t,f
285468,f,61,f,t,t,f,f
285497,f,81,f,f,f,f,f
285498,t,50,f,f,f,f,f
285500,t,24,f,f,f,f,f
285510,f,152,t,t,f,f,f
285512,t,7,t,f,f,f,f
285513,t,56,t,t,f,f,f
285525,f,14,f,f,f,f,f
285537,f,65,f,t,t,f,f
285554,f,36,t,f,f,f,f
285580,f,154,t,t,f,f,f
285592,f,108,f,f,f,f,f
285596,f,70,t,t,f,f,f
285597,f,452,t,t,f,f,f
285617,t,23,t,f,f,f,f
285619,t,125,f,t,t,f,f
285628,t,180,t,t,f,f,f
285650,f,29,t,f,f,f,f
285660,t,99,t,f,f,f,f
285669,f,38,f,f,f,f,f
285726,t,127,f,f,f,f,f
285728,t,74,t,t,f,f,f
285735,t,129,f,t,t,f,f
285737,f,47,t,f,f,f,f
285743,f,121,t,t,t,f,f
285748,t,51,f,t,t,t,f
285771,f,270,t,t,f,f,f
285782,t,104,f,t,f,f,f
285811,f,78,t,t,f,f,f
285825,f,254,f,t,t,t,f
285836,t,369,f,t,t,f,f
285839,f,47,f,t,t,f,f
285846,f,33,f,f,f,f,f
285872,t,170,f,t,f,f,f
285890,t,212,t,f,f,f,f
285891,t,49,f,f,f,f,f
285899,t,24,f,f,f,f,f
285901,t,74,t,f,f,f,f
285906,t,12,f,f,f,f,f
285917,f,70,t,t,f,f,f
285917,f,70,t,t,f,f,f
285939,t,23,f,f,f,f,f
285944,t,74,f,t,f,f,f
285952,t,198,f,t,f,f,f
285968,f,60,t,t,f,f,f
285968,f,60,t,t,f,f,f
285976,f,222,t,t,f,f,f
285976,f,222,t,t,f,f,f
285987,f,361,f,t,f,f,f
285987,f,361,f,t,f,f,f
286008,t,86,t,t,f,f,f
286011,t,169,t,t,f,f,f
286028,t,49,f,f,f,f,f
286030,f,78,f,t,t,f,f
286041,f,145,t,t,t,t,f
286060,t,22,f,f,f,f,f
286079,f,62,f,f,f,f,f
286093,t,34,f,t,t,f,f
286109,t,75,t,f,f,f,f
286111,t,50,t,t,f,f,f
286119,f,163,t,f,f,f,f
286126,t,592,t,t,f,f,f
286138,t,168,t,t,f,f,f
286154,t,30,t,f,f,f,f
286166,f,136,t,f,f,f,f
286190,f,212,f,f,f,f,f
286217,t,59,f,t,f,f,f
286218,f,167,f,f,f,t,f
286218,f,167,f,f,f,t,f
286232,f,203,t,t,f,f,f
286240,t,108,t,t,t,f,f
286245,f,165,t,t,t,f,f
286245,f,165,t,t,t,f,f
286258,f,119,t,t,f,f,f
286273,f,144,f,t,t,f,f
286275,f,97,f,f,f,f,f
286279,f,58,f,f,f,f,f
286292,f,70,f,f,f,f,f
286292,f,70,f,f,f,f,f
286309,t,118,t,t,f,f,f
286310,t,51,t,t,t,f,f
286349,f,330,t,f,f,f,f
286350,t,151,t,t,f,f,f
286353,t,82,t,t,f,f,f
286358,t,27,f,t,f,f,f
286384,f,190,f,t,t,f,f
286399,t,34,f,f,f,f,f
286404,t,30,t,f,f,f,f
286406,t,30,f,f,f,f,f
286437,f,380,t,f,f,f,f
286441,f,128,t,f,f,f,f
286454,f,193,t,t,t,f,f
286457,t,66,t,t,f,f,f
286469,f,215,f,f,f,f,f
286487,f,112,f,f,f,f,f
286503,f,135,t,f,f,t,f
286506,f,244,f,f,f,f,f
286539,t,112,t,t,t,f,f
286557,f,49,f,t,f,f,f
286561,f,62,f,t,t,f,f
286561,f,62,f,t,t,f,f
286561,f,62,f,t,t,f,f
286584,t,151,t,t,f,f,f
286590,t,21,t,f,f,f,f
286616,t,49,f,t,t,f,f
286619,f,36,f,f,f,f,f
286621,t,75,t,f,f,f,f
286629,t,301,t,f,f,f,f
286633,f,97,f,f,f,f,f
286633,f,97,f,f,f,f,f
286644,f,53,f,f,f,f,f
286677,t,102,t,f,f,f,f
286688,f,24,f,f,f,f,f
286693,t,68,t,f,f,f,f
286694,t,29,f,f,f,f,f
286712,f,54,t,t,t,f,f
286714,t,480,t,t,f,f,f
286740,t,27,f,t,f,f,f
286743,t,27,f,f,f,f,f
286750,f,118,t,f,f,f,f
286752,f,86,f,f,f,f,f
286764,f,391,t,f,f,f,f
286771,f,194,t,t,f,f,f
286792,t,211,t,f,f,f,f
286795,t,226,f,f,f,f,f
286798,t,35,f,f,f,f,f
286803,t,46,f,t,t,t,f
286806,f,103,f,f,f,f,f
286806,f,103,f,f,f,f,f
286806,f,103,f,f,f,f,f
286831,t,14,f,t,f,f,f
286839,f,40,f,f,f,f,f
286862,f,45,t,f,f,f,f
286865,t,90,t,f,f,f,f
286869,t,18,t,t,f,f,f
286886,t,38,t,f,f,f,f
286890,t,68,f,t,f,f,f
286893,f,34,f,t,t,f,f
286902,t,103,t,t,f,f,f
286912,t,101,t,t,f,t,f
286916,f,135,f,f,f,f,f
286918,f,65,f,t,t,f,f
286922,f,75,f,f,f,f,f
286922,f,75,f,f,f,f,f
286930,f,348,f,t,t,t,f
286932,f,152,t,f,f,f,f
286932,f,152,t,f,f,f,f
286936,f,115,t,t,t,f,f
286940,f,199,f,f,f,t,f
286942,t,59,t,f,f,f,f
286948,f,355,t,t,t,t,f
286949,t,73,f,f,f,f,f
286978,f,468,t,t,f,f,f
286978,f,468,t,t,f,f,f
287002,t,99,f,f,f,f,f
287010,t,127,t,f,f,f,f
287021,t,103,t,f,f,f,f
287026,f,191,t,f,f,f,f
287036,f,37,f,f,f,f,f
287036,f,37,f,f,f,f,f
287043,f,42,f,t,f,f,f
287046,f,215,t,t,t,f,f
287046,f,215,t,t,t,f,f
287059,t,78,f,t,f,f,f
287062,t,47,t,t,t,f,f
287063,t,31,f,t,f,f,f
287064,f,97,t,f,f,f,f
287072,t,75,t,t,f,f,f
287078,t,45,t,t,f,f,f
287095,f,117,t,f,f,f,f
287095,f,117,t,f,f,f,f
287097,t,49,t,t,f,t,f
287099,t,83,f,t,f,f,f
287130,f,70,t,t,f,t,f
287133,t,20,f,t,t,f,f
287137,f,545,t,f,f,f,f
287141,f,107,f,f,f,f,f
287148,f,115,t,f,f,f,f
287153,t,44,f,f,f,f,f
287165,t,222,t,t,f,f,f
287197,f,31,f,f,f,f,f
287227,f,188,f,t,t,t,f
287227,f,188,f,t,t,t,f
287228,f,226,t,f,f,f,f
287244,t,36,f,f,f,f,f
287256,t,47,f,t,f,f,f
287258,t,85,f,f,f,f,f
287283,t,208,t,t,t,f,f
287285,f,183,f,f,f,f,f
287288,f,341,t,f,f,f,f
287290,f,61,t,t,t,f,f
287300,f,60,f,t,t,f,f
287300,f,60,f,t,t,f,f
287306,f,75,t,t,t,f,f
287306,f,75,t,t,t,f,f
287329,f,135,f,t,t,f,f
287350,t,213,f,t,f,f,f
287359,t,83,f,f,f,f,f
287361,t,86,t,f,f,f,f
287366,f,132,t,t,f,f,f
287383,f,228,t,f,f,f,f
287383,f,228,t,f,f,f,f
287392,f,644,t,f,f,f,f
287399,t,115,f,t,t,f,f
287409,t,86,f,t,t,f,f
287410,t,41,f,f,f,t,f
287413,t,63,t,f,f,f,f
287424,t,72,t,f,f,f,f
287431,t,117,t,t,t,t,f
287445,t,56,f,t,t,f,f
287451,t,246,t,f,f,f,f
287455,t,37,f,f,f,f,f
287459,t,183,t,t,t,f,f
287461,t,47,f,f,f,f,f
287468,t,76,t,t,t,f,f
287472,f,321,t,t,t,f,f
287480,f,97,f,f,f,t,f
287480,f,97,f,f,f,t,f
287516,f,234,t,t,f,f,f
287522,t,98,t,t,f,f,f
287531,f,71,f,f,f,f,f
287572,t,33,f,t,f,f,f
287582,f,896,t,t,t,f,f
287585,f,244,t,t,f,f,f
287606,t,18,t,f,f,f,f
287615,t,69,t,f,f,f,f
287619,f,215,t,f,f,t,f
287620,f,25,f,f,f,f,f
287634,t,76,f,t,f,f,f
287650,t,107,t,t,t,f,f
287663,f,97,f,t,t,f,t
287707,t,32,f,f,f,f,f
287716,f,60,f,f,f,t,f
287721,t,194,t,t,t,f,f
287736,t,116,t,f,f,f,f
287740,f,100,f,t,t,f,f
287744,f,62,f,f,f,f,f
287780,t,26,f,f,f,f,f
287786,t,63,t,t,t,f,f
287796,f,50,f,t,t,f,f
287814,f,230,t,t,f,f,f
287834,t,148,t,f,f,f,f
287849,f,118,f,f,f,f,f
287867,t,84,t,f,f,f,f
287869,f,78,f,f,f,f,f
287873,f,54,f,f,f,f,f
287889,f,70,f,t,t,f,f
287891,t,49,t,f,f,f,f
287898,f,80,f,f,f,f,f
287903,f,632,t,t,t,f,f
287905,f,83,f,t,t,f,f
287915,t,17,f,t,f,f,f
287924,t,123,t,f,f,f,f
287931,t,145,f,t,t,f,f
287936,f,227,t,t,f,f,f
287939,f,104,t,t,t,f,f
287951,f,189,t,f,f,f,f
287954,f,235,t,t,t,f,f
287965,f,55,f,f,f,f,f
287965,f,55,f,f,f,f,f
287966,t,54,f,t,t,f,f
287971,t,22,t,f,f,f,f
287972,t,166,f,t,f,f,f
287975,t,194,t,t,f,f,f
287978,t,93,t,f,f,f,f
287989,t,72,f,f,f,f,f
287991,f,82,t,f,f,f,f
288018,t,38,f,f,f,f,f
288021,t,182,f,t,t,f,f
288033,t,92,t,f,f,f,f
288034,t,225,t,f,f,f,f
288043,f,88,f,f,f,f,f
288046,f,676,t,t,t,f,f
288053,t,237,t,f,f,f,f
288062,f,158,f,t,t,f,f
288063,t,25,f,t,t,f,f
288085,t,71,t,t,f,f,f
288088,t,89,t,t,t,f,f
288089,t,33,t,t,f,f,f
288101,t,38,f,t,f,f,f
288103,f,60,t,f,f,f,f
288103,f,60,t,f,f,f,f
288105,t,26,t,f,f,f,f
288110,f,144,t,f,f,t,f
288113,f,207,f,t,t,f,f
288132,t,46,t,f,f,f,f
288140,t,126,t,t,f,f,f
288147,t,153,t,t,t,f,f
288159,f,68,f,t,t,f,f
288174,t,20,t,f,f,f,f
288240,f,172,t,t,f,f,f
288244,t,59,f,f,f,f,f
288246,t,21,f,t,f,f,f
288253,t,22,f,t,f,f,f
288254,t,51,t,f,t,f,f
288267,t,17,f,t,f,f,f
288277,f,162,f,f,f,f,f
288284,f,43,f,f,f,f,f
288290,t,36,f,f,f,f,f
288297,f,142,f,t,f,f,f
288317,f,210,f,t,t,f,f
288348,f,112,f,t,t,f,f
288353,t,74,f,f,f,f,f
288371,f,114,f,t,t,f,f
288371,f,114,f,t,t,f,f
288377,f,155,t,t,f,f,f
288392,t,60,f,t,t,t,f
288424,t,74,f,t,f,f,f
288425,t,76,f,t,t,f,f
288427,f,135,f,t,t,f,f
288447,f,227,f,t,t,f,f
288452,t,43,t,f,f,f,f
288459,t,128,t,f,f,f,f
288466,f,173,f,t,t,f,f
288479,t,224,f,f,f,f,f
288481,f,53,f,t,t,t,f
288495,f,81,t,f,f,f,f
288511,f,150,f,t,t,t,f
288512,f,160,t,t,t,f,f
288516,f,131,t,t,f,f,f
288516,f,131,t,t,f,f,f
288567,t,42,f,f,f,f,f
288568,f,69,t,t,t,f,f
288573,f,175,t,f,f,f,f
288582,t,288,t,f,f,f,f
288588,f,171,t,t,t,f,f
288610,t,37,t,f,f,t,f
288612,t,66,f,t,t,f,f
288623,f,74,f,f,f,f,f
288623,f,74,f,f,f,f,f
288628,f,104,f,t,t,f,f
288628,f,104,f,t,t,f,f
288629,t,160,f,t,f,f,f
288638,f,76,t,f,f,f,f
288652,t,22,f,t,f,f,f
288676,t,26,t,f,f,f,f
288691,t,38,t,f,f,f,f
288692,t,127,t,t,f,f,f
288708,f,27,f,f,f,f,f
288712,f,155,t,f,f,f,f
288733,f,77,f,f,f,f,f
288763,f,35,f,t,f,f,f
288767,f,486,t,t,t,f,f
288783,f,81,t,f,f,f,f
288807,f,56,f,f,f,f,f
288825,f,141,t,f,f,f,f
288836,f,116,f,f,f,f,f
288837,f,58,f,f,f,t,f
288840,f,80,f,t,t,f,f
288858,t,197,t,t,f,t,f
288861,t,140,f,f,f,f,f
288866,f,31,f,f,f,f,f
288871,t,79,t,f,f,f,f
288873,t,46,f,t,f,f,f
288883,t,63,t,f,f,f,f
288907,f,105,t,f,f,f,f
288907,f,105,t,f,f,f,f
288910,t,142,f,f,f,f,f
288912,t,155,t,t,f,f,f
288915,t,67,f,t,t,f,f
288924,t,179,t,f,f,f,f
288930,t,111,f,t,t,f,f
288936,f,44,t,t,t,f,f
288937,t,122,t,f,f,f,f
288944,f,94,f,f,f,f,f
288946,t,34,f,t,t,f,f
288949,f,32,f,f,f,f,f
288952,t,198,t,t,f,f,f
288958,f,96,f,f,f,f,f
288981,f,133,t,f,f,f,f
288996,t,57,t,f,f,f,f
288997,t,169,t,f,f,f,f
289016,f,45,f,t,t,f,f
289023,f,44,f,f,f,f,f
289027,t,37,f,f,f,f,f
289031,f,165,t,t,t,f,f
289043,t,171,t,t,t,f,f
289044,f,365,t,t,t,f,f
289044,f,365,t,t,t,f,f
289044,f,365,t,t,t,f,f
289049,f,93,f,f,f,f,f
289065,f,80,f,t,f,f,f
289068,f,120,t,t,f,f,f
289073,f,78,t,f,f,f,f
289078,f,85,t,f,f,f,f
289081,t,133,t,f,f,f,f
289082,t,121,t,t,t,t,f
289088,t,32,t,t,f,f,f
289093,t,20,f,f,f,f,f
289096,t,51,t,f,f,f,f
289107,t,72,t,f,f,t,f
289117,f,280,t,t,f,f,f
289122,t,639,t,t,f,f,f
289124,t,97,t,f,f,f,f
289137,t,127,f,f,f,f,f
289160,t,51,f,t,f,f,f
289161,t,290,t,t,f,f,f
289164,t,72,f,t,f,f,f
289165,f,87,f,f,f,f,f
289187,f,60,f,f,f,f,f
289187,f,60,f,f,f,f,f
289187,f,60,f,f,f,f,f
289205,t,239,t,f,f,f,f
289227,f,63,f,f,f,f,f
289234,f,53,f,t,f,f,f
289246,t,46,t,t,f,f,f
289256,f,120,t,f,f,f,f
289271,t,159,t,t,t,f,f
289284,f,329,t,f,f,f,f
289285,f,169,t,t,f,f,f
289306,t,161,f,t,f,f,f
289325,t,46,f,t,f,f,f
289337,f,108,f,t,t,f,f
289338,f,118,t,f,f,f,f
289356,f,552,t,f,f,t,f
289381,f,81,t,f,f,f,f
289401,f,60,f,t,f,f,f
289408,f,73,t,f,f,f,f
289428,f,117,t,t,f,f,f
289434,f,105,f,t,f,t,f
289454,t,33,f,f,f,f,f
289476,f,77,f,f,f,f,f
289497,t,14,f,f,f,f,f
289516,t,99,t,f,f,f,f
289530,t,73,t,t,t,f,f
289551,f,1377,t,f,f,f,f
289560,t,102,t,t,t,t,f
289579,t,70,f,t,f,f,f
289586,f,307,t,t,t,f,f
289589,f,62,f,f,f,f,f
289591,f,122,f,t,t,f,f
289604,t,20,f,t,f,f,f
289626,t,98,t,t,t,f,f
289629,f,171,f,t,f,f,f
289629,f,171,f,t,f,f,f
289629,f,171,f,t,f,f,f
289629,f,171,f,t,f,f,f
289635,f,102,f,t,t,f,f
289635,f,102,f,t,t,f,f
289660,f,198,t,f,f,f,f
289672,t,23,f,f,f,f,f
289676,f,32,f,f,f,f,f
289678,f,43,f,f,f,f,f
289690,f,74,f,t,t,f,f
289694,f,458,t,t,t,f,f
289694,f,458,t,t,t,f,f
289705,t,74,f,f,f,f,f
289708,t,32,f,t,t,f,f
289714,f,368,t,f,f,f,f
289714,f,368,t,f,f,f,f
289717,f,135,t,t,t,f,t
289740,f,165,t,t,f,f,f
289744,t,54,f,f,f,f,f
289745,t,83,t,t,f,f,f
289764,t,111,t,t,f,f,f
289773,t,34,f,t,f,f,f
289783,f,51,f,t,t,f,f
289789,t,24,f,f,f,f,f
289803,f,93,f,f,f,f,f
289803,f,93,f,f,f,f,f
289805,t,111,t,f,f,f,f
289810,t,73,f,f,f,f,f
289812,f,345,f,f,f,f,f
289818,t,77,t,t,f,f,f
289825,f,85,f,t,t,f,f
289832,f,255,f,t,f,f,f
289835,f,51,f,t,t,f,f
289842,t,146,f,f,f,f,f
289872,t,84,f,t,f,f,f
289876,t,229,t,t,f,f,f
289909,t,31,f,f,f,f,f
289910,t,107,f,t,f,f,f
289922,t,77,t,f,f,f,f
289958,f,137,f,t,f,f,f
289963,f,76,t,t,f,t,f
289978,f,166,t,f,f,f,f
289979,t,28,t,t,f,f,f
289990,f,71,f,t,t,f,f
289990,f,71,f,t,t,f,f
289990,f,71,f,t,t,f,f
290005,f,394,t,f,f,f,f
290010,t,193,t,t,f,f,f
290016,f,49,f,t,t,f,f
290029,f,79,f,f,f,f,f
290029,f,79,f,f,f,f,f
290029,f,79,f,f,f,f,f
290041,t,102,t,f,f,f,f
290051,f,43,t,f,f,f,f
290057,t,43,f,t,f,f,f
290063,f,58,f,t,t,f,f
290065,t,122,f,t,f,f,f
290068,t,1383,t,f,f,f,f
290095,t,98,t,f,f,t,f
290105,f,134,f,t,t,f,f
290117,f,120,f,f,f,f,f
290121,t,76,t,f,f,f,f
290128,t,86,t,t,f,f,f
290138,f,176,t,f,f,t,f
290167,f,197,t,t,f,f,f
290168,t,46,f,t,t,f,f
290177,f,140,t,t,f,f,f
290184,t,80,f,t,f,f,f
290192,f,122,t,f,f,f,f
290202,t,92,t,f,f,f,f
290224,f,64,f,f,f,f,f
290242,f,124,f,t,t,f,f
290244,f,88,t,t,f,f,f
290244,f,88,t,t,f,f,f
290259,t,147,t,t,f,f,f
290261,f,135,t,f,f,f,f
290262,t,165,t,f,f,f,f
290266,f,86,t,f,f,f,f
290266,f,86,t,f,f,f,f
290267,f,222,t,t,t,t,f
290285,t,220,f,t,f,f,f
290292,f,130,f,t,f,f,f
290296,f,170,f,f,f,f,f
290296,f,170,f,f,f,f,f
290310,f,301,t,t,t,f,f
290319,t,111,f,f,f,f,f
290332,t,28,t,f,f,f,f
290357,t,175,t,t,t,f,f
290364,f,107,f,t,t,f,f
290373,f,146,f,t,f,f,f
290380,f,250,f,f,f,f,f
290384,f,103,t,t,f,f,f
290386,t,56,f,t,f,f,f
290392,t,246,t,t,f,t,f
290418,t,140,t,f,f,f,f
290419,f,123,f,t,f,f,f
290435,f,168,t,t,t,f,f
290435,f,168,t,t,t,f,f
290436,f,40,t,f,f,f,f
290442,f,51,t,f,f,f,f
290448,f,117,t,t,f,f,f
290467,t,104,f,t,f,f,f
290470,f,150,f,f,f,f,f
290470,f,150,f,f,f,f,f
290475,t,62,f,t,f,f,f
290480,t,95,t,f,f,f,f
290484,t,277,t,f,f,f,f
290485,f,109,f,f,f,f,f
290512,f,142,t,f,f,f,f
290514,f,22,f,f,f,f,f
290526,t,62,t,f,f,f,f
290529,t,31,f,f,f,f,f
290550,t,16,f,t,f,f,f
290562,f,41,t,f,f,f,f
290585,f,148,t,t,t,f,f
290591,t,104,f,t,f,f,f
290597,t,53,f,f,t,f,f
290604,f,60,f,f,f,f,f
290620,t,177,f,t,f,f,f
290621,t,187,t,f,f,f,f
290636,f,153,t,f,f,t,f
290640,f,126,t,f,f,f,f
290645,t,159,t,f,f,f,f
290667,f,107,f,t,t,f,f
290670,f,88,t,f,f,f,f
290677,f,113,f,f,f,f,f
290677,f,113,f,f,f,f,f
290682,t,12,f,f,f,f,f
290685,f,79,t,t,f,f,f
290687,t,143,f,t,f,f,f
290694,f,175,f,f,f,f,f
290704,f,104,f,t,t,f,f
290704,f,104,f,t,t,f,f
290717,f,123,f,f,f,f,f
290725,t,28,f,t,f,t,f
290728,t,358,t,t,t,f,f
290730,f,38,f,f,f,f,f
290730,f,38,f,f,f,f,f
290748,f,53,f,f,f,f,f
290752,f,163,t,f,f,f,f
290765,f,231,f,t,f,f,f
290769,f,53,t,f,f,f,f
290787,f,202,t,f,f,f,f
290806,t,216,t,t,f,f,f
290808,t,352,f,t,t,f,f
290828,t,81,t,f,f,t,f
290840,f,37,f,f,f,f,f
290840,f,37,f,f,f,f,f
290848,f,771,t,t,t,f,f
290852,f,26,f,t,f,f,f
290863,t,168,t,f,f,f,f
290883,t,103,t,f,f,t,f
290886,f,79,f,t,f,f,f
290889,t,271,f,t,f,f,f
290898,f,435,t,t,f,f,f
290900,t,191,f,t,f,f,f
290901,t,97,t,t,f,f,f
290913,t,50,f,f,f,f,f
290919,f,29,f,f,f,f,f
290919,f,29,f,f,f,f,f
290938,f,141,t,t,t,f,f
290938,f,141,t,t,t,f,f
290938,f,141,t,t,t,f,f
290946,f,160,t,f,f,f,f
290963,t,65,t,t,f,f,f
290986,f,146,t,f,f,f,f
290993,t,6,f,f,f,f,f
291001,f,58,f,f,f,f,f
291005,t,223,t,t,t,f,f
291020,f,52,f,t,f,f,f
291022,t,10,t,t,f,f,f
291042,f,49,f,f,f,f,f
291045,f,80,f,f,f,f,f
291058,t,75,f,f,f,f,f
291069,f,66,t,t,f,f,f
291069,f,66,t,t,f,f,f
291073,t,56,t,f,f,f,f
291081,f,69,f,f,f,f,f
291096,f,71,f,f,f,f,f
291096,f,71,f,f,f,f,f
291108,f,35,f,f,f,f,f
291138,t,172,t,t,t,f,f
291170,t,31,f,t,f,f,f
291186,f,133,f,t,t,f,f
291186,f,133,f,t,t,f,f
291213,t,29,f,t,f,f,f
291221,f,96,t,t,t,f,f
291228,f,138,t,f,f,f,f
291230,t,146,t,f,f,f,f
291231,f,160,t,t,f,f,f
291250,t,115,t,f,f,f,f
291268,t,115,t,f,f,f,f
291269,f,232,f,t,t,t,f
291271,t,38,t,t,f,f,f
291277,t,97,t,t,f,f,f
291298,t,297,t,t,f,f,f
291304,f,82,f,t,f,f,f
291330,f,84,t,f,f,f,f
291343,t,195,t,t,t,f,f
291366,t,31,f,f,f,f,f
291374,f,89,f,f,f,f,f
291379,t,68,t,f,f,f,f
291400,t,138,f,f,f,f,f
291407,f,103,t,f,f,f,f
291410,t,99,f,t,t,f,f
291443,f,120,t,f,f,f,f
291443,f,120,t,f,f,f,f
291444,t,30,f,f,f,f,f
291447,t,148,t,f,f,f,f
291464,t,97,f,f,f,f,f
291469,f,95,t,t,t,f,f
291478,f,31,f,f,f,f,f
291478,f,31,f,f,f,f,f
291478,f,31,f,f,f,f,f
291484,f,104,t,f,f,f,f
291496,t,20,f,t,f,f,f
291498,t,95,t,f,f,t,f
291501,t,140,t,t,t,f,f
291508,f,114,t,t,f,f,f
291515,f,89,f,f,f,f,f
291530,t,220,t,f,f,f,f
291534,t,76,t,f,f,f,f
291544,t,198,f,f,f,f,f
291545,f,37,f,t,t,f,f
291545,f,37,f,t,t,f,f
291555,f,40,f,f,f,f,f
291557,t,158,f,t,f,f,f
291570,t,56,f,t,f,f,f
291571,t,64,f,f,f,f,f
291586,t,161,f,t,f,f,f
291593,f,277,t,t,t,f,f
291593,f,277,t,t,t,f,f
291597,f,56,f,t,f,f,f
291608,t,32,f,t,t,f,f
291628,f,37,f,f,f,f,f
291630,f,78,t,t,f,f,f
291634,f,176,f,t,t,f,f
291695,t,228,t,f,f,f,f
291697,t,26,f,t,f,f,f
291700,t,213,t,t,t,f,f
291704,t,76,t,f,f,t,f
291706,f,83,t,f,f,f,f
291706,f,83,t,f,f,f,f
291706,f,83,t,f,f,f,f
291706,f,83,t,f,f,f,f
291727,f,282,f,t,t,f,f
291751,f,598,t,t,t,f,t
291751,f,598,t,t,t,f,t
291756,f,103,t,f,f,f,f
291757,t,140,t,f,f,f,f
291765,t,43,f,t,f,f,f
291776,f,425,t,f,f,f,f
291791,f,141,t,t,f,f,f
291791,f,141,t,t,f,f,f
291793,f,236,t,t,f,f,f
291795,t,45,f,t,t,f,f
291800,t,276,t,t,f,f,f
291805,t,22,f,t,f,f,f
291821,t,35,t,f,f,t,f
291830,f,79,f,t,t,f,f
291830,f,79,f,t,t,f,f
291833,t,149,t,f,f,f,f
291841,f,73,f,f,f,f,f
291861,t,88,t,f,f,f,f
291884,t,119,t,t,f,f,f
291907,t,175,f,f,f,f,f
291920,f,102,f,f,f,f,f
291934,f,69,f,t,t,f,f
291939,f,91,f,t,t,f,f
291949,f,113,f,t,t,t,f
291959,t,87,t,t,f,f,f
291970,t,64,f,t,f,f,f
291992,t,46,f,f,f,f,f
291998,f,157,f,t,t,f,f
292011,t,281,t,t,f,f,f
292015,t,47,f,f,f,f,f
292027,t,23,f,f,f,f,f
292029,t,132,t,t,f,f,f
292033,t,50,t,f,f,f,f
292037,t,47,t,f,f,f,f
292039,t,58,t,f,f,f,f
292043,f,182,t,f,f,f,f
292064,t,163,t,f,f,f,f
292066,f,159,t,f,f,f,f
292083,t,25,f,f,f,f,f
292086,f,215,f,t,f,f,f
292086,f,215,f,t,f,f,f
292095,t,37,t,f,f,f,f
292099,t,11,f,f,f,f,f
292118,t,17,f,t,f,f,f
292129,f,177,f,t,f,f,f
292132,t,105,f,t,t,f,f
292154,t,115,f,t,t,t,f
292178,f,252,t,f,f,f,f
292180,f,159,f,t,t,f,f
292195,t,66,f,f,f,f,f
292208,f,84,f,t,t,f,f
292213,t,45,f,t,f,f,f
292226,t,34,f,t,f,f,f
292231,t,91,t,t,f,f,f
292234,t,60,f,t,f,f,f
292244,t,76,t,t,f,f,f
292253,t,121,t,f,f,f,f
292255,t,87,t,f,f,f,f
292262,t,12,t,f,f,f,f
292267,t,84,f,t,f,f,f
292275,f,30,f,f,f,f,f
292299,t,40,f,f,f,f,f
292314,f,16,f,f,f,f,f
292314,f,16,f,f,f,f,f
292317,f,134,t,t,f,f,f
292320,f,160,t,f,f,f,f
292323,f,169,f,t,t,t,f
292327,f,183,t,t,f,f,f
292331,f,350,t,f,f,f,f
292358,t,352,f,t,f,f,f
292362,t,152,f,f,f,f,f
292366,f,115,t,f,f,f,f
292392,f,110,t,f,f,f,f
292393,f,99,t,t,t,f,f
292393,f,99,t,t,t,f,f
292398,f,58,f,f,f,t,f
292405,t,91,f,f,f,f,f
292416,f,11,t,f,f,f,f
292423,t,50,f,f,f,f,f
292426,t,189,f,t,f,f,f
292442,t,84,t,t,f,f,f
292443,f,82,f,t,t,f,f
292444,t,305,f,t,f,f,f
292481,t,168,f,t,f,t,f
292494,f,70,f,f,f,f,f
292508,t,35,t,f,f,f,f
292510,t,46,f,t,f,f,f
292520,f,142,t,t,t,f,t
292526,t,308,t,t,f,f,f
292532,t,71,f,t,t,f,f
292538,f,23,f,f,f,f,f
292539,t,228,t,t,f,f,f
292560,t,67,f,t,t,t,f
292576,t,36,f,t,f,f,f
292589,t,36,t,t,t,f,f
292598,f,76,t,f,f,f,f
292598,f,76,t,f,f,f,f
292599,t,87,t,f,f,f,f
292607,f,225,t,t,t,f,f
292640,f,315,f,f,f,f,f
292643,f,182,f,t,t,f,f
292659,t,30,t,t,t,f,f
292674,f,150,t,t,f,f,f
292675,t,14,t,f,f,f,f
292682,f,308,t,f,f,f,f
292682,f,308,t,f,f,f,f
292684,f,77,f,t,t,f,f
