chain_oid,user_id,start_date,creationdate,years_since_registration,question_count,answer_count,comment_count,edits_count
13998231,87487,2017-09-30 14:43:50,2016-12-03 15:34:31,0.813602200659564,11,249,759,1935
13998237,53945,2017-10-01 11:34:34,2015-06-18 07:44:47,2.2839988267377,6,21,79,79
13998238,25139,2017-09-30 21:08:24,2013-12-20 14:40:08,3.76991679350583,20,142,291,455
13998241,84455,2017-10-01 15:33:49,2016-10-14 22:00:39,0.952688673262303,11,130,415,274
13998241,34531,2017-10-01 15:33:49,2014-07-14 22:07:58,3.21500351978691,27,484,2134,907
13998245,33282,2017-10-01 15:08:13,2014-07-08 09:17:23,3.23285927194318,17,1,12,53
13998254,99230,2017-10-03 03:26:09,2017-06-16 02:57:20,0.293205511161847,5,2,14,37
13998254,3112,2017-10-03 03:26:09,2011-05-26 04:19:02,6.35469390537798,194,266,894,1224
13998256,3112,2017-10-03 02:52:18,2011-05-26 04:19:02,6.35462950279046,194,266,893,1224
13998263,81214,2017-10-02 09:46:22,2016-08-22 21:14:48,1.11170389396246,4,44,103,92
13998263,21532,2017-10-02 09:46:22,2013-08-29 07:38:43,4.09613327625571,49,47,120,298
13998269,90384,2017-10-02 12:29:30,2017-01-26 17:15:07,0.676168918061897,10,2,24,35
13998305,63384,2017-10-03 10:01:51,2015-12-04 01:39:39,1.82355821917808,1,408,366,1567
13998305,27285,2017-10-03 10:01:51,2014-02-24 10:36:15,3.5965098934551,32,40,145,170
13998308,30062,2017-10-03 07:16:22,2014-05-09 08:38:46,3.39915829528158,56,16,101,213
13998308,115,2017-10-03 07:16:22,2010-07-22 22:00:13,7.20037319254186,123,2058,8406,74286
13998314,99261,2017-10-03 10:22:51,2017-06-16 13:37:24,0.29278053652968,18,2,23,60
13998314,25139,2017-10-03 10:22:51,2013-12-20 14:40:08,3.77964748224252,20,146,303,474
13998332,99261,2017-10-03 15:58:54,2017-06-16 13:37:24,0.293419901065449,19,2,26,63
13998332,63929,2017-10-03 15:58:54,2015-12-15 03:18:26,1.79391260781329,72,41,535,427
13998339,3137,2017-10-03 17:37:57,2011-05-27 19:27:58,6.35184547818366,27,172,384,533
13998339,57402,2017-10-03 17:37:57,2015-08-28 19:50:39,2.09974752663623,54,28,136,230
13998346,3399,2017-10-04 01:18:50,2011-06-20 01:59:13,6.28896426306443,23,298,341,457
13998346,63929,2017-10-04 01:18:50,2015-12-15 03:18:26,1.79497792998478,73,42,536,431
13998366,15054,2017-10-09 01:06:18,2013-02-11 05:35:30,4.64880289193303,9,601,4335,909
13998368,84455,2017-10-04 12:09:55,2016-10-14 22:00:39,0.960519913749366,11,131,418,277
13998377,35478,2017-10-04 16:02:13,2014-08-06 12:04:17,3.16415131912735,3,4,6,17
13998377,99261,2017-10-04 16:02:13,2017-06-16 13:37:24,0.296165937341451,20,2,28,66
13998387,79,2017-10-05 07:46:08,2010-07-22 19:56:07,7.20614538939625,22,1253,2712,3011
13998392,9880,2017-10-04 17:51:53,2012-08-30 22:22:33,5.09880010147133,73,318,1192,929
13998392,63929,2017-10-04 17:51:53,2015-12-15 03:18:26,1.79686729452055,74,42,540,434
13998409,15054,2017-10-05 00:02:51,2013-02-11 05:35:30,4.63772326864536,9,601,4321,908
13998409,57402,2017-10-05 00:02:51,2015-08-28 19:50:39,2.1032195585997,55,28,141,233
13998410,9880,2017-10-05 01:05:08,2012-08-30 22:22:33,5.09962439751395,73,319,1194,930
13998413,15054,2017-10-05 03:25:38,2013-02-11 05:35:30,4.63810908168442,9,601,4324,908
13998413,20235,2017-10-05 03:25:38,2013-07-19 00:51:46,4.21399137493658,11,1,12,41
13998413,34531,2017-10-05 03:25:38,2014-07-14 22:07:58,3.22457699137494,28,484,2138,914
13998414,63384,2019-07-12 15:57:45,2015-12-04 01:39:39,3.60094767884323,1,764,806,2881
13998414,50703,2019-07-12 15:57:45,2015-04-18 10:27:00,4.23350599315069,11,1,19,45
13998418,28924,2017-10-05 10:27:44,2014-04-07 16:23:45,3.4890486745307,14,44,47,151
13998419,934,2017-10-05 10:34:57,2010-10-01 18:58:03,7.01479623287671,9,886,1354,2099
13998438,99840,2017-10-05 12:27:59,2017-06-27 06:21:39,0.269190131912735,6,1,7,22
13998438,32958,2017-10-05 12:27:59,2014-06-28 09:14:09,3.26817700405885,10,164,277,526
13998438,20255,2017-10-05 12:27:59,2013-07-19 17:26:18,4.21313105657027,11,89,69,130
13998441,79,2017-10-05 12:29:30,2010-07-22 19:56:07,7.20668451927955,22,1253,2714,3012
13998448,97475,2017-10-05 18:32:17,2017-05-18 11:44:10,0.378858669457128,2,1,1,7
13998448,25814,2017-10-05 18:32:17,2014-01-15 10:55:21,3.71799264332826,83,1115,3381,4182
13998456,104146,2017-10-06 15:55:18,2017-08-21 17:38:53,0.125830320903095,1,2,0,14
13998460,15054,2017-10-06 00:25:36,2013-02-11 05:35:30,4.64050627853881,9,601,4329,908
13998462,99230,2017-10-06 06:16:51,2017-06-16 02:57:20,0.301749460933536,8,2,17,46
13998468,934,2017-10-06 07:57:52,2010-10-01 18:58:03,7.01723709411466,9,886,1358,2099
13998468,115,2017-10-06 07:57:52,2010-07-22 22:00:13,7.20867132800609,123,2060,8413,74423
13998474,80215,2017-10-06 10:33:43,2016-08-04 16:58:55,1.16981506849315,5,97,229,283
13998480,90384,2017-10-06 12:42:16,2017-01-26 17:15:07,0.687152111872146,11,2,27,39
13998480,25814,2017-10-06 12:42:16,2014-01-15 10:55:21,3.72006643201421,83,1116,3383,4184
13998484,35478,2017-10-06 14:28:30,2014-08-06 12:04:17,3.16671274099442,4,5,11,21
13998484,79,2017-10-06 14:28:30,2010-07-22 19:56:07,7.20965065322171,22,1254,2719,3017
13998491,35779,2017-10-06 17:54:40,2014-08-13 18:40:38,3.14991254439371,16,190,265,2060
13998491,55203,2017-10-06 17:54:40,2015-07-14 22:14:32,2.22827270421106,20,340,418,632
13998499,103383,2017-10-06 23:15:57,2017-08-08 18:13:09,0.162219939117199,4,21,19,39
13998499,865,2017-10-06 23:15:57,2010-09-21 22:04:41,7.04602600202943,6,309,830,470
13998503,115,2017-10-07 09:13:35,2010-07-22 22:00:13,7.21155511161847,123,2060,8417,74515
13998512,79,2017-10-09 08:23:09,2010-07-22 19:56:07,7.21717472095383,22,1255,2721,3019
13998525,93301,2017-10-08 21:10:50,2017-03-13 12:41:38,0.565352359208524,1,1,0,5
13998525,15054,2017-10-08 21:10:50,2013-02-11 05:35:30,4.64835489599188,9,601,4332,909
13998529,64785,2017-10-08 22:20:49,2016-01-06 23:17:13,1.74578310502283,48,613,2299,3125
13998533,15054,2017-10-09 01:37:58,2013-02-11 05:35:30,4.6488631405378,9,601,4336,909
13998533,34531,2017-10-09 01:37:58,2014-07-14 22:07:58,3.23533105022831,28,484,2143,914
13998535,55694,2017-10-09 03:41:52,2015-07-24 00:51:25,2.20991333713851,9,2,18,37
13998535,34531,2017-10-09 03:41:52,2014-07-14 22:07:58,3.23556678082192,28,484,2144,914
13998536,50419,2017-10-09 13:21:02,2015-04-13 08:19:54,2.48413457635718,6,8,11,27
13998536,53945,2017-10-09 13:21:02,2015-06-18 07:44:47,2.30611919710807,8,26,92,97
13998547,75882,2017-10-10 05:10:30,2016-06-10 02:23:27,1.32976988203957,2,22,49,35
13998552,33321,2017-10-09 12:47:02,2014-07-08 23:09:36,3.25018537544394,10,2,8,46
13998552,25814,2017-10-09 12:47:02,2014-01-15 10:55:21,3.7282946790969,83,1117,3388,4185
13998560,99529,2017-10-09 19:45:18,2017-06-21 14:59:52,0.296433472856418,2,1,0,9
13998563,12995,2017-10-09 17:50:16,2012-11-21 21:10:24,4.87359183155758,1,39,71,67
13998564,35779,2017-10-09 20:08:58,2014-08-13 18:40:38,3.15838723997971,16,194,268,2071
13998575,3112,2017-10-10 00:34:10,2011-05-26 04:19:02,6.37354477422628,194,268,897,1228
13998582,15054,2017-10-10 21:29:00,2013-02-11 05:35:30,4.65386891171994,9,601,4348,909
13998582,45512,2017-10-10 21:29:00,2015-01-25 17:53:22,2.70314998731608,23,21,116,132
13998607,35779,2017-10-10 15:13:49,2014-08-13 18:40:38,3.16056541730086,16,201,275,2085
13998607,23266,2017-10-10 15:13:49,2013-10-24 21:50:58,3.95198411339422,36,24,101,153
13998609,68829,2017-10-10 15:46:48,2016-03-08 12:31:42,1.58187804414003,1,4,1,7
13998609,79,2017-10-10 15:46:48,2010-07-22 19:56:07,7.22075852993404,22,1256,2724,3026
13998612,9880,2017-10-10 15:32:43,2012-08-30 22:22:33,5.11497368087265,73,319,1203,930
13998651,3997,2019-02-19 12:34:55,2011-08-19 15:20:09,7.50037056062912,1,2,5,12
13998651,13743,2019-02-19 12:34:55,2012-12-23 13:50:15,6.16013064434297,4,71,57,107
13998654,106874,2017-10-12 07:58:14,2017-10-09 07:59:53,0.00821603881278539,2,1,2,9
13998654,93485,2017-10-12 07:58:14,2017-03-15 16:58:07,0.5688358384069,9,1,17,45
13998666,32958,2017-10-11 16:08:32,2014-06-28 09:14:09,3.28503497590056,10,165,286,532
13998676,94270,2017-10-11 20:10:26,2017-03-27 17:44:17,0.534524638508371,8,1,14,32
13998683,865,2017-10-11 16:42:14,2010-09-21 22:04:41,7.05897555175038,6,312,834,474
13998694,63384,2017-10-11 23:39:15,2015-12-04 01:39:39,1.84429147640791,1,411,370,1580
13998694,84455,2017-10-11 23:39:15,2016-10-14 22:00:39,0.981009512937595,11,138,432,295
13998702,25139,2017-10-12 07:52:48,2013-12-20 14:40:08,3.80401953323186,20,147,311,485
13998713,80215,2017-10-12 10:59:13,2016-08-04 16:58:55,1.18630194063927,6,99,239,292
13998713,45512,2017-10-12 10:59:13,2015-01-25 17:53:22,2.70743122146119,23,21,119,132
13998721,1608,2017-10-12 12:23:21,2011-01-07 17:43:29,6.75692516489092,55,926,1333,3261
13998729,79,2017-10-12 14:16:31,2010-07-22 19:56:07,7.22606621004566,22,1258,2728,3030
13998736,81100,2017-10-12 16:36:47,2016-08-19 20:09:47,1.14822488584475,16,32,152,96
13998748,34531,2017-10-12 20:06:55,2014-07-14 22:07:58,3.24566010273973,28,484,2151,914
13998754,14025,2017-10-12 22:38:22,2013-01-07 17:50:46,4.75671156773212,8,12,32,42
13998754,35230,2017-10-12 22:38:22,2014-07-30 18:34:33,3.20251867706748,34,250,248,672
13998768,62556,2017-10-13 09:38:46,2015-11-18 09:19:01,1.89113346651446,1,13,33,17
13998784,34531,2017-10-13 18:30:33,2014-07-14 22:07:58,3.24821648274987,28,484,2155,914
13998798,21692,2017-10-13 19:53:20,2013-09-04 07:47:30,4.11097000253678,53,18,97,235
13998798,115,2017-10-13 19:53:20,2010-07-22 22:00:13,7.22921064814815,123,2061,8428,74802
13998804,115,2017-10-14 05:59:30,2010-07-22 22:00:13,7.2303639332826,123,2062,8431,74819
13998807,56903,2017-10-14 10:54:41,2015-08-18 22:16:29,2.15623706240487,16,34,121,471
13998818,6295,2017-10-18 15:56:02,2012-03-09 00:06:39,5.60523094241502,10,38,102,117
13998824,76240,2017-10-15 22:01:00,2016-06-16 01:55:56,1.32900507356672,10,54,66,108
13998827,84455,2017-10-15 10:38:12,2016-10-14 22:00:39,1.00212623668189,11,140,439,298
13998834,84455,2017-10-15 15:32:25,2016-10-14 22:00:39,1.00268600963978,11,140,441,298
13998845,9839,2017-10-20 12:02:48,2012-08-29 11:33:21,5.14594644216134,1,298,537,839
13998847,61037,2017-10-16 12:42:09,2015-10-20 10:10:52,1.97905495306951,7,2,13,29
13998847,934,2017-10-16 12:42:09,2010-10-01 18:58:03,7.0451752283105,9,890,1366,2109
13998850,67669,2017-10-16 12:13:41,2016-02-21 15:12:43,1.64144019533232,10,2,13,36
13998850,32958,2017-10-16 12:13:41,2014-06-28 09:14:09,3.2982867833587,10,168,296,543
13998854,35779,2017-10-16 13:20:42,2014-08-13 18:40:38,3.17404883307966,16,219,283,2141
13998862,16530,2017-10-16 14:22:51,2013-03-26 09:49:50,4.55394409563673,4,142,336,205
13998862,52250,2017-10-16 14:22:51,2015-05-17 09:38:22,2.41287002156266,8,11,39,68
13998880,15054,2017-10-16 23:12:59,2013-02-11 05:35:30,4.6759845573313,9,603,4368,911
13998881,79,2017-10-17 07:49:26,2010-07-22 19:56:07,7.23902838026383,22,1260,2733,3036
13998889,34531,2017-10-17 05:02:41,2014-07-14 22:07:58,3.25489862379503,28,485,2162,915
13998893,35367,2017-10-17 08:51:42,2014-08-04 08:07:49,3.20213828640284,13,29,57,116
13998896,25814,2017-10-17 11:07:27,2014-01-15 10:55:21,3.74728329528158,83,1123,3405,4204
13998897,107109,2017-10-17 11:26:29,2017-10-12 10:40:21,0.0137864028411974,1,1,0,4
13998897,53475,2017-10-17 11:26:29,2015-06-09 18:14:32,2.35127844368341,3,6,5,17
13998908,7348,2017-10-17 21:42:31,2012-05-05 11:34:28,5.44841714231355,3,40,31,70
13998908,29863,2017-10-17 21:42:31,2014-05-04 00:17:13,3.45107553272451,17,5,40,77
13998914,90043,2017-10-17 15:14:17,2017-01-20 13:26:49,0.734451040081177,12,5,18,49
13998914,35779,2017-10-17 15:14:17,2014-08-13 18:40:38,3.17700466133942,16,225,291,2157
13998926,98611,2017-10-17 19:38:42,2017-06-06 16:01:20,0.359317668696093,2,38,57,79
13998931,64785,2017-10-17 22:43:30,2016-01-06 23:17:13,1.7704837962963,48,616,2312,3139
13998935,89946,2017-10-17 23:32:47,2017-01-19 08:00:41,0.738759703196347,2,1,0,7
13998935,15054,2017-10-17 23:32:47,2013-02-11 05:35:30,4.67876195459158,9,603,4373,911
13998940,15054,2017-10-18 05:08:40,2013-02-11 05:35:30,4.67940100202943,9,603,4376,911
13998943,79,2017-10-18 09:37:56,2010-07-22 19:56:07,7.24197453703704,22,1262,2736,3042
13998962,64915,2017-10-18 17:53:47,2016-01-08 19:42:31,1.76760134449518,21,3,46,76
13998962,1608,2017-10-18 17:53:47,2011-01-07 17:43:29,6.77399219939117,55,928,1339,3267
13998963,70703,2017-10-18 17:05:10,2016-04-06 11:45:43,1.52732011035008,10,2,17,43
13998963,79,2017-10-18 17:05:10,2010-07-22 19:56:07,7.24282543759513,22,1264,2743,3048
13998970,36921,2017-10-18 18:19:12,2014-09-12 10:51:08,3.10153741755454,27,97,181,222
13998971,78446,2017-10-18 20:03:16,2016-07-23 00:23:23,1.23854620116692,6,8,25,42
13998971,4968,2017-10-18 20:03:16,2011-11-30 02:06:06,5.87670693810249,24,98,351,322
13998973,16549,2017-10-19 07:24:13,2013-03-26 19:36:01,4.56025152207001,30,203,216,355
13998981,7348,2017-10-18 21:19:23,2012-05-05 11:34:28,5.45111285514967,3,40,33,70
13998981,81881,2017-10-18 21:19:23,2016-09-02 13:29:47,1.12760578386606,6,1,4,24
13998987,15054,2017-10-19 00:28:54,2013-02-11 05:35:30,4.68160844748858,9,603,4378,911
13998994,32958,2017-10-19 20:07:31,2014-06-28 09:14:09,3.30740747082699,10,172,308,554
13998994,67300,2017-10-19 20:07:31,2016-02-16 06:01:41,1.66804762810756,16,3,45,64
13998997,93763,2017-10-19 07:30:07,2017-03-20 11:52:48,0.574842687721969,7,2,12,27
13999001,78446,2017-10-20 23:05:29,2016-07-23 00:23:23,1.24437233637747,6,8,27,42
13999001,94270,2017-10-20 23:05:29,2017-03-27 17:44:17,0.559515220700152,9,1,16,36
13999003,25814,2017-10-23 14:08:17,2014-01-15 10:55:21,3.76406570268899,84,1126,3414,4217
13999006,99261,2017-10-19 11:21:18,2017-06-16 13:37:24,0.336727359208524,23,2,40,77
13999008,32958,2017-10-22 16:48:37,2014-06-28 09:14:09,3.31524822425165,10,172,310,557
13999010,107341,2017-11-01 08:11:17,2017-10-16 16:37:53,0.0428717656012177,3,1,4,11
13999010,53945,2017-11-01 08:11:17,2015-06-18 07:44:47,2.36580384322679,12,50,145,169
13999013,23673,2017-10-19 15:39:18,2013-11-06 08:00:56,3.94265290461695,3,25,13,38
13999016,103383,2017-10-19 14:52:43,2017-08-08 18:13:09,0.194139205986809,4,24,26,43
13999016,81764,2017-10-19 14:52:43,2016-08-31 14:38:07,1.13495928462709,5,41,118,68
13999018,35717,2017-10-20 02:53:57,2014-08-12 18:23:00,3.18658856544901,20,2,28,69
13999019,35779,2017-10-19 14:13:39,2014-08-13 18:40:38,3.18236875317098,16,232,295,2178
13999028,106374,2017-10-19 19:20:51,2017-09-28 21:10:29,0.0573256595636733,3,1,6,10
13999028,34531,2017-10-19 19:20:51,2014-07-14 22:07:58,3.26201081303907,28,486,2168,916
13999033,35230,2017-10-19 20:17:58,2014-07-30 18:34:33,3.22142963597159,35,250,251,682
13999033,64785,2017-10-19 20:17:58,2016-01-06 23:17:13,1.77568635844749,49,618,2322,3146
13999034,97746,2017-10-20 09:41:28,2017-05-23 11:26:35,0.405279458396753,6,1,8,21
13999034,23470,2017-10-20 09:41:28,2013-10-30 18:32:21,3.96268857813293,8,28,46,61
13999036,15054,2017-10-19 21:24:14,2013-02-11 05:35:30,4.6839968290208,9,603,4382,911
13999038,115,2017-10-19 22:34:03,2010-07-22 22:00:13,7.24595478183663,124,2064,8449,75120
13999045,15054,2017-10-20 03:58:28,2013-02-11 05:35:30,4.68474689244039,9,603,4392,911
13999045,20235,2017-10-20 03:58:28,2013-07-19 00:51:46,4.25241000761035,15,1,17,53
13999047,63384,2017-10-20 07:14:45,2015-12-04 01:39:39,1.86707591324201,1,419,378,1590
13999048,80678,2017-10-20 08:56:48,2016-08-12 08:11:01,1.18707340816844,4,16,22,34
13999048,934,2017-10-20 08:56:48,2010-10-01 18:58:03,7.05570538432268,9,891,1371,2115
13999090,34531,2017-10-20 20:44:19,2014-07-14 22:07:58,3.26490934170472,28,487,2172,918
13999093,67695,2017-10-21 00:22:38,2016-02-22 06:28:56,1.65204280821918,3,4,10,20
13999093,34783,2017-10-21 00:22:38,2014-07-20 09:00:47,3.25038403729072,4,18,11,34
13999103,103942,2017-10-21 23:09:22,2017-08-17 15:38:27,0.176200374175545,3,6,10,21
13999103,53945,2017-10-21 23:09:22,2015-06-18 07:44:47,2.34011526509386,8,37,111,116
13999134,45111,2017-10-22 20:26:14,2015-01-16 15:34:36,2.75808910451547,7,1,17,28
13999134,34531,2017-10-22 20:26:14,2014-07-14 22:07:58,3.27035438863521,28,488,2179,920
13999135,934,2017-10-23 14:21:58,2010-10-01 18:58:03,7.06454322044647,9,892,1376,2118
13999135,34531,2017-10-23 14:21:58,2014-07-14 22:07:58,3.27240106544901,28,489,2181,921
13999141,7424,2017-10-23 01:38:47,2012-05-09 07:02:05,5.4521246194825,65,359,852,2357
13999146,63384,2017-10-23 06:12:08,2015-12-04 01:39:39,1.87517595763572,1,420,383,1596
13999156,25311,2017-10-23 11:53:16,2013-12-29 22:37:09,3.80904892820903,5,237,365,351
13999160,78446,2017-10-23 15:02:44,2016-07-23 00:23:23,1.24893331430746,6,8,29,42
13999160,64915,2017-10-23 15:02:44,2016-01-08 19:42:31,1.78097453703704,23,3,50,82
13999172,41250,2017-10-23 19:00:16,2014-11-28 10:34:37,2.8927428652968,1,143,156,280
13999172,55650,2017-10-23 19:00:16,2015-07-23 10:08:12,2.24895750887874,5,1,6,17
13999173,98611,2017-10-24 07:03:44,2017-06-06 16:01:20,0.377059360730594,2,38,64,81
13999173,103942,2017-10-24 07:03:44,2017-08-17 15:38:27,0.182582350329782,4,6,12,26
13999183,28443,2017-10-23 21:56:52,2014-03-24 21:04:49,3.57749628995434,2,304,245,343
13999184,6052,2017-10-23 19:51:47,2012-02-22 16:24:57,5.6640921486555,20,99,240,354
13999184,41060,2017-10-23 19:51:47,2014-11-24 23:03:30,2.90237496829021,27,7,47,124
13999189,103383,2017-10-23 21:47:00,2017-08-08 18:13:09,0.205886320395738,4,26,31,46
13999196,18688,2017-10-24 04:29:15,2013-05-30 21:02:41,4.39810990613902,19,3,29,76
13999209,51907,2017-10-24 08:52:55,2015-05-11 13:50:37,2.44737880517504,21,63,127,222
13999210,23263,2017-10-24 10:38:19,2013-10-24 19:57:50,3.99003136098427,37,95,226,392
13999211,36393,2017-10-24 14:45:16,2014-08-29 07:54:13,3.15626151065449,2,17,15,35
13999211,10596,2017-10-24 14:45:16,2012-09-29 11:08:45,5.07232975012684,31,116,233,341
13999216,29569,2017-10-24 13:00:01,2014-04-25 09:05:43,3.49291152968037,27,12,63,109
13999223,80215,2017-10-24 12:27:23,2016-08-04 16:58:55,1.21934639776763,6,101,249,301
13999227,34877,2017-10-24 14:32:20,2014-07-22 09:55:28,3.25463635210553,8,33,67,79
13999243,35230,2017-10-24 18:45:39,2014-07-30 18:34:33,3.23495262557078,35,251,256,687
13999246,45066,2017-10-24 19:52:48,2015-01-15 18:03:38,2.76596112379503,7,371,428,824
13999246,65799,2017-10-24 19:52:48,2016-01-23 20:02:15,1.74313270547945,21,5,50,96
13999249,50812,2017-10-24 20:05:38,2015-04-21 08:36:00,2.5040518138001,5,16,57,145
13999257,70706,2017-10-25 13:51:53,2016-04-06 12:07:50,1.54608837519026,3,1,13,24
13999257,34783,2017-10-25 13:51:53,2014-07-20 09:00:47,3.26288261035008,4,25,16,43
13999272,52496,2017-10-25 08:10:55,2015-05-21 16:59:54,2.4222812341451,3,1,2,16
13999272,84455,2017-10-25 08:10:55,2016-10-14 22:00:39,1.0292432775241,12,142,449,306
13999278,79,2017-10-25 09:11:45,2010-07-22 19:56:07,7.25836307711821,22,1269,2752,3066
13999279,107388,2017-10-25 09:38:56,2017-10-17 09:19:11,0.0219553843226788,1,1,2,4
13999279,32958,2017-10-25 09:38:56,2014-06-28 09:14:09,3.32264989218671,10,174,318,566
13999280,84768,2017-10-25 14:59:19,2016-10-20 09:04:45,1.0150581557585,3,2,4,21
13999292,63929,2017-10-25 16:26:00,2015-12-15 03:18:26,1.8514984145104,75,42,552,437
13999298,6995,2017-10-25 19:42:38,2012-04-17 17:01:39,5.5187994355657,26,7,47,96
13999308,64785,2017-10-26 02:57:19,2016-01-06 23:17:13,1.7928845129376,49,623,2347,3171
13999308,108,2017-10-26 02:57:19,2010-07-22 21:17:19,7.26023592085236,144,275,1062,1447
13999316,88047,2017-10-27 21:45:20,2016-12-13 00:31:54,0.862696790969051,14,3,21,59
13999335,53945,2017-10-26 12:46:11,2015-06-18 07:44:47,2.35262823439878,8,38,121,123
13999335,40216,2017-10-26 12:46:11,2014-11-06 10:21:18,2.96054962582445,39,9,77,142
13999345,27874,2017-10-26 12:14:52,2014-03-10 11:48:03,3.62128389776763,2,267,942,7258
13999345,79,2017-10-26 12:14:52,2010-07-22 19:56:07,7.26145119863014,22,1271,2756,3069
13999350,99840,2017-10-27 09:13:52,2017-06-27 06:21:39,0.329094780568239,7,1,10,27
13999350,32958,2017-10-27 09:13:52,2014-06-28 09:14:09,3.32808165271436,10,175,321,583
13999350,1608,2017-10-27 09:13:52,2011-01-07 17:43:29,6.79766054667681,55,929,1344,3277
13999370,8520,2017-10-26 20:42:36,2012-06-28 21:41:11,5.3266008688483,1,459,836,792
13999370,865,2017-10-26 20:42:36,2010-09-21 22:04:41,7.10052876078133,6,320,852,483
13999373,97746,2017-10-27 07:24:31,2017-05-23 11:26:35,0.421457255200406,7,1,11,24
13999373,23470,2017-10-27 07:24:31,2013-10-30 18:32:21,3.98160610096398,8,30,49,63
13999385,63384,2017-10-27 03:16:22,2015-12-04 01:39:39,1.88580045027905,1,428,388,1614
13999385,20235,2017-10-27 03:16:22,2013-07-19 00:51:46,4.27150799086758,16,1,19,56
13999394,65799,2017-10-27 11:38:27,2016-01-23 20:02:15,1.75041133942161,22,5,53,99
13999394,25814,2017-10-27 11:38:27,2014-01-15 10:55:21,3.77473953576865,84,1130,3424,4225
13999395,89566,2017-10-27 11:55:49,2017-01-12 18:31:17,0.780069507864028,4,1,3,15
13999395,25814,2017-10-27 11:55:49,2014-01-15 10:55:21,3.77477257737189,84,1130,3425,4226
13999400,33338,2017-11-28 20:59:28,2014-07-09 10:11:52,3.38410882800609,4,6,9,28
13999400,89566,2017-11-28 20:59:28,2017-01-12 18:31:17,0.866035356418062,11,8,13,44
13999409,8520,2017-10-27 16:00:11,2012-06-28 21:41:11,5.32880327245053,1,460,839,793
13999409,865,2017-10-27 16:00:11,2010-09-21 22:04:41,7.10273116438356,6,321,858,484
13999411,80215,2017-10-27 16:30:28,2016-08-04 16:58:55,1.22802806316591,6,102,253,305
