question_id,total_score,viewcount,answer_number,comment_number,q_edited,a_edited,wiki
75325,3,1146,1,0,f,f,f
75326,11,3244,3,2,t,f,f
75328,4,1108,1,3,t,f,f
75332,17,852,2,4,t,f,f
75346,3,785,2,1,t,f,f
75348,5,1072,1,1,t,f,f
75356,2,1244,2,9,t,t,f
75365,8,4241,2,6,t,t,f
75366,10,4994,1,0,t,t,f
75370,1,118,2,3,f,f,f
75371,0,153,1,0,t,f,f
75377,4,1442,2,15,t,t,f
75380,10,625,2,4,t,f,f
75381,7,3077,1,0,t,f,f
75382,9,321,2,5,f,f,f
75384,23,2681,2,3,t,t,f
75387,3,737,1,12,f,f,f
75394,1,343,1,4,t,f,f
75397,1,4039,1,4,t,t,f
75399,6,1895,1,20,t,t,f
75404,5,2400,1,0,t,t,f
75405,21,11208,3,3,t,t,f
75407,18,2873,1,3,t,t,f
75415,9,1190,2,8,t,t,f
75416,3,91,1,0,t,f,f
75418,6,3920,3,6,t,t,f
75419,9,5309,3,6,t,t,f
75420,1,191,1,1,f,f,f
75422,7,249,1,1,t,t,f
75424,0,765,1,1,t,f,f
75425,0,104,1,3,t,f,f
75428,10,60,1,0,t,t,f
75431,2,111,1,5,f,t,f
75436,4,771,2,3,t,t,f
75437,3,925,1,3,t,f,f
75444,1,369,2,2,t,f,f
75449,3,309,1,1,t,t,f
75452,5,1051,1,8,t,t,f
75458,3,1232,1,2,t,f,f
75460,8,18555,1,5,t,f,f
75461,1,252,1,1,t,f,f
75463,14,5534,2,8,t,t,f
75464,1,33,1,1,f,f,f
75477,1,685,2,2,f,f,f
75480,7,2383,3,3,f,t,f
75484,3,381,2,1,t,f,f
75485,1,1276,1,7,t,t,f
75486,1,29,1,2,t,f,f
75489,2,582,1,8,t,f,f
75492,9,1288,2,1,t,f,f
75494,5,2156,1,2,t,t,f
75497,11,2659,2,1,f,f,f
75498,8,5942,2,2,f,f,f
75499,9,296,1,0,t,f,f
75502,3,502,1,0,f,f,f
75505,4,917,1,1,t,f,f
75507,3,533,2,3,f,f,f
75511,3,1077,1,1,f,f,f
75512,3,1018,1,6,t,f,f
75513,7,9674,2,2,t,f,f
75516,4,509,4,4,t,f,f
75519,25,2096,5,5,f,t,t
75520,5,2935,1,0,t,f,f
75521,3,3410,2,5,t,t,f
75523,3,735,1,0,t,f,f
75524,19,3621,2,11,f,f,f
75528,36,15974,2,8,t,t,f
75533,7,2040,1,1,f,t,f
75536,8,1484,1,3,t,t,f
75537,4,882,1,2,t,t,f
75541,5,435,1,0,t,f,f
75551,15,1674,3,8,t,t,f
75554,1,303,1,0,f,f,f
75556,6,3689,1,0,t,f,f
75561,9,2215,3,1,t,t,f
75563,192,65649,3,2,t,t,f
75569,2,193,1,0,t,f,f
75570,4,696,2,0,t,f,f
75572,55,16123,4,2,t,t,f
75577,8,986,1,1,t,f,f
75581,4,2716,2,1,t,t,f
75587,1,84,1,0,t,t,f
75588,6,2142,1,1,t,t,f
75590,69,57544,2,7,t,t,f
75597,4,228,1,0,t,t,f
75601,6,5363,2,5,t,t,f
75602,0,210,1,2,f,f,f
75606,8,512,1,0,t,t,f
75608,2,1160,1,3,t,t,f
75615,15,2667,4,2,t,t,f
75616,6,676,1,4,t,f,f
75624,5,682,1,6,t,t,f
75625,4,136,1,4,t,f,f
75626,1,997,1,1,t,f,f
75627,2,718,1,7,t,f,f
75635,3,992,1,2,f,f,f
75638,6,581,1,1,t,f,f
75642,2,689,1,0,t,f,f
75643,1,73,1,0,t,f,f
75646,2,3139,1,1,t,f,f
75647,7,130,1,0,t,f,f
75648,0,5273,1,2,t,f,f
75656,13,1644,4,1,t,t,f
75661,2,395,1,7,t,f,f
75662,11,1032,1,4,t,t,f
75664,6,211,1,0,f,f,f
75666,12,4355,1,6,f,t,f
75668,5,1575,1,7,t,f,f
75669,8,3757,2,2,f,t,f
75675,6,158,1,13,t,f,f
75678,1,1137,2,3,t,f,f
75679,2,8526,2,5,t,t,f
75682,9,2297,1,1,t,t,f
75685,8,1040,1,5,t,f,f
75691,15,1989,4,7,t,t,f
75696,1,684,1,7,f,f,f
75697,8,1117,2,14,f,t,f
75700,6,996,1,0,t,f,f
75709,2,154,1,0,t,f,f
75710,7,139,1,0,f,f,f
75713,3,692,1,2,f,f,f
75725,7,972,1,5,t,f,f
75731,3,776,1,7,t,t,f
75734,4,2088,2,1,f,f,f
75735,1,5488,1,6,t,f,f
75736,4,1319,1,9,t,t,f
75742,6,620,2,10,t,t,f
75755,3,478,1,10,t,f,f
75756,3,820,1,1,f,t,f
75761,5,879,1,0,t,f,f
75763,4,684,2,2,t,f,f
75769,8,3393,1,5,t,t,f
75770,15,2778,2,4,t,t,f
75779,-1,76,2,4,t,t,f
75782,11,5576,1,1,f,t,f
75785,2,256,1,1,t,t,f
75786,3,639,1,1,f,f,f
75788,6,504,1,2,t,f,f
75796,15,1245,2,1,f,t,f
75802,15,871,1,1,t,f,f
75803,4,774,1,5,t,f,f
75804,1,371,1,0,f,f,f
75807,8,3759,4,2,f,t,f
75814,1,234,1,0,t,f,f
75815,17,4837,5,21,t,f,f
75818,9,379,2,7,t,t,f
75821,4,1862,2,1,t,f,f
75825,1,557,1,0,f,f,f
75828,5,265,4,1,f,f,f
75830,4,174,1,1,f,t,f
75833,2,1428,1,0,f,t,f
75834,7,7348,1,4,f,f,f
75836,4,80,1,5,t,f,f
75845,1,268,1,1,t,f,f
75848,2,611,4,7,f,t,f
75850,2,1059,1,3,t,f,f
75854,7,271,2,3,t,t,f
75861,4,544,1,1,f,f,f
75865,19,3981,2,3,f,f,f
75870,4,1976,1,8,f,f,f
75874,11,1689,2,10,t,f,f
75876,8,5411,2,2,f,t,f
75877,2,478,1,1,t,f,f
75885,3,6482,4,1,t,t,f
75889,2,4356,3,1,f,f,f
75891,18,4886,2,5,t,t,f
75894,10,1611,2,0,t,t,f
75899,0,669,1,5,t,t,f
75900,1,875,1,3,t,f,f
75905,3,284,1,1,t,f,f
75906,20,2911,1,2,f,f,f
75907,9,1779,2,4,t,t,f
75909,10,2782,3,8,t,t,f
75910,12,1026,1,6,f,f,f
75911,5,225,1,1,t,t,f
75913,8,1349,1,5,t,f,f
75915,4,124,1,1,f,t,f
75921,4,819,2,1,f,t,f
75930,2,170,1,2,t,f,f
75932,7,1245,1,7,t,f,f
75933,1,630,1,2,f,f,f
75934,3,371,1,3,t,f,f
75935,8,267,1,0,t,f,f
75941,5,476,2,1,f,f,f
75943,3,1561,1,3,t,f,f
75944,3,652,2,0,f,f,f
75946,2,2859,1,2,f,f,f
75948,41,20636,1,0,t,f,f
75950,3,117,1,9,t,f,f
75954,4,1514,1,3,t,t,f
75962,2,624,1,4,t,f,f
75964,5,926,1,0,t,f,f
75965,8,353,2,4,f,f,f
75967,6,566,1,0,t,f,f
75968,5,1171,2,2,t,f,f
75969,11,1104,1,2,t,t,f
75973,1,1017,1,5,t,f,f
75979,3,589,1,2,f,f,f
75980,15,4660,1,4,f,t,f
75985,2,838,1,0,t,f,f
75987,1,1367,2,3,f,f,f
75990,4,1899,2,0,t,t,f
75991,2,194,1,0,t,t,f
75995,14,6634,2,2,t,t,f
75996,13,624,1,5,t,f,f
75998,4,1372,2,3,t,f,f
76000,6,894,1,0,f,f,f
76002,4,2443,2,9,f,f,f
76004,4,1832,1,5,t,t,f
76009,6,1017,2,7,t,t,f
76014,25,14810,3,5,t,f,f
76027,8,1636,1,2,f,f,f
76028,6,1907,2,2,t,t,f
76029,0,382,1,2,t,t,f
76031,2,1225,1,5,f,f,f
76034,9,1946,3,4,t,t,f
76035,2,1696,1,0,t,t,f
76037,1,311,1,5,f,f,f
76047,6,2271,2,3,t,t,f
76050,1,605,1,1,t,f,f
76056,8,1423,1,1,f,t,f
76059,9,19174,2,2,t,t,f
76060,17,1736,2,4,f,t,f
76064,2,311,2,2,t,f,f
76067,4,439,1,2,t,f,f
76068,3,227,1,2,f,f,f
76069,3,255,1,1,f,f,f
76072,6,5339,2,1,f,f,f
76076,20,3999,3,1,f,t,f
76077,19,15847,3,5,t,t,f
76083,4,412,1,1,t,f,f
76088,2,101,1,4,t,f,f
76089,9,1681,1,0,t,t,f
76092,2,997,1,5,t,f,f
76093,4,3555,1,6,t,t,f
76094,7,1226,1,6,t,t,f
76095,2,343,1,3,t,f,f
76096,8,1595,2,2,t,t,f
76097,2,203,1,6,t,t,f
76099,3,1158,1,2,t,f,f
76100,2,105,1,5,t,f,f
76106,3,232,1,1,t,f,f
76107,1,248,2,5,t,f,f
76112,5,1266,3,7,f,t,f
76113,43,34807,4,6,f,t,f
76116,6,210,1,0,t,f,f
76122,9,1793,1,0,t,f,f
76124,4,312,1,0,f,f,f
76125,3,364,1,2,t,t,f
76134,2,195,1,5,t,f,f
76135,4,990,1,1,f,f,f
76138,4,235,1,1,f,t,f
76139,2,104,2,0,t,f,f
76142,9,3097,3,3,t,f,f
76147,6,429,2,5,t,f,f
76149,3,498,1,0,f,f,f
76155,0,643,3,3,t,f,f
76158,2,9538,1,1,t,t,f
76164,7,633,1,0,f,f,f
76166,21,4656,1,2,t,f,f
76176,3,686,2,2,t,t,f
76181,13,476,3,1,t,f,f
76186,1,77,1,3,t,f,f
76187,6,1662,2,1,t,f,f
76188,3,107,1,0,t,f,f
76190,3,473,1,5,t,f,f
76193,4,458,2,5,t,t,f
76194,5,822,1,1,t,t,f
76195,1,84,1,0,f,t,f
76197,7,1826,1,0,t,f,f
76201,4,137,2,0,t,t,f
76210,5,1375,2,1,t,f,f
76211,6,226,1,5,t,f,f
76212,3,99,1,7,t,f,f
76224,5,168,1,3,f,f,f
76225,3,862,1,9,t,f,f
76226,4,827,1,0,f,f,f
76227,2,517,1,2,f,f,f
76232,2,77,1,3,t,f,f
76234,7,1306,1,3,f,t,f
76241,4,2348,1,2,t,t,f
76244,11,268,2,0,t,f,t
76250,3,746,1,8,f,f,f
76256,13,685,3,7,t,t,f
76257,4,611,1,1,t,t,f
76259,3,2137,1,6,t,f,f
76271,7,6256,3,8,t,f,f
76276,15,6161,3,3,t,t,f
76278,3,50,1,0,f,f,f
76281,4,108,1,1,t,t,f
76284,3,321,1,1,t,f,f
76285,7,300,1,1,t,t,f
76286,31,18068,2,5,t,f,f
76297,23,5070,2,4,t,t,f
76298,2,616,1,2,f,f,f
76299,1,655,2,1,f,t,f
76304,4,821,1,6,f,f,f
76308,4,414,2,6,f,t,f
76309,16,5041,4,0,t,t,f
76316,1,383,2,1,t,f,f
76319,40,11811,2,4,f,t,f
76321,5,2666,2,18,t,f,f
76323,6,601,1,4,t,f,f
76328,8,4069,4,4,t,f,f
76329,5,758,1,4,t,t,f
76331,11,1402,1,0,t,t,f
76332,1,1248,1,1,t,f,f
76337,2,91,2,0,t,f,f
76349,2,83,1,0,t,f,f
76351,20,3303,1,3,t,f,f
76352,8,2193,1,0,t,f,f
76354,2,326,2,0,f,t,f
76355,3,285,1,6,t,t,f
76356,6,2275,1,9,t,f,f
76357,3,3056,4,5,t,f,f
76359,2,268,2,2,f,f,f
76361,1,465,1,1,f,f,f
76364,39,12829,2,6,f,t,f
76368,13,4273,2,17,t,t,f
76371,6,321,2,1,t,f,f
76372,4,192,1,0,f,f,f
76377,1,876,1,1,f,f,f
76378,1,302,1,0,t,f,f
76382,6,28784,5,5,t,t,f
76383,17,2111,2,2,f,t,f
76384,2,1694,3,5,t,t,f
76386,3,498,2,1,t,t,f
76389,21,825,3,6,t,t,f
76396,27,20298,2,5,t,t,f
76401,4,755,1,0,f,t,f
76403,4,606,1,0,f,f,f
76404,2,785,1,3,t,f,f
76406,4,2149,2,2,t,f,f
76407,1,1332,1,0,f,f,f
76408,1,131,1,0,t,f,f
76411,7,1579,4,15,t,t,f
76412,2,909,2,4,f,f,f
76414,4,653,1,2,t,f,f
76417,8,386,3,1,f,t,f
76425,3,184,1,1,t,f,f
76426,16,533,1,5,t,t,f
76427,8,3444,1,6,t,t,f
76428,2,106,1,2,f,f,f
76432,6,1516,2,1,t,f,f
76435,2,738,1,0,f,f,f
76440,10,5585,3,4,f,f,f
76442,5,208,2,5,t,f,f
76447,34,5690,3,6,t,t,f
76448,8,467,1,1,t,f,f
76449,2,399,1,4,t,f,f
76454,15,5551,2,4,f,t,f
76455,2,245,1,0,t,f,f
76456,4,1803,1,0,t,t,f
76462,17,4672,2,13,t,f,f
76464,-2,1792,1,7,t,f,f
76467,8,3402,1,0,f,t,f
76469,3,47,1,4,t,f,f
76472,1,175,1,1,f,f,f
76492,6,338,1,6,f,t,f
76493,4,841,2,0,f,f,f
76497,10,2169,3,2,t,t,f
76498,45,4477,1,3,f,f,f
76502,3,1387,1,7,t,f,f
76508,5,358,1,4,t,f,f
76512,2,99,2,4,f,f,f
76513,5,743,1,0,f,t,f
76514,6,3528,2,2,t,f,f
76515,2,638,1,0,t,f,f
76519,2,1212,2,5,t,f,f
76522,20,2090,1,1,t,t,f
76523,6,3902,1,2,t,f,f
76525,20,5403,1,9,t,t,f
76533,6,321,2,3,t,f,f
76535,1,156,1,2,t,f,f
76541,2,1901,1,15,t,f,f
76542,1,3640,2,3,t,f,f
76544,12,12213,2,3,t,f,f
76548,1,1487,5,1,t,f,f
76550,2,130,1,5,f,t,f
76555,3,78,1,1,t,f,f
76560,2,854,1,5,t,f,f
76561,1,275,1,0,f,f,f
76568,2,157,1,2,t,f,f
76572,5,447,1,4,t,t,f
76575,2,1337,1,1,f,f,f
76578,2,744,1,6,t,f,f
76579,5,407,1,0,t,t,f
76580,4,616,1,0,t,t,f
76581,1,186,1,0,t,f,f
76584,12,3606,2,0,t,t,f
76591,5,1113,2,2,f,t,f
76594,27,5479,3,11,t,t,f
76595,6,1950,3,0,t,t,f
76606,7,635,2,1,t,f,f
76608,3,556,1,4,f,t,f
76609,11,3073,2,3,t,f,f
76613,1,177,2,3,t,t,f
76620,3,132,1,1,t,f,f
76623,6,342,2,6,t,f,f
76626,3,396,1,0,t,f,f
76629,2,2556,1,3,t,t,f
76632,10,4051,1,0,t,f,f
76638,17,6556,3,7,f,f,f
76639,39,7817,2,4,t,f,f
76642,4,278,2,0,t,t,f
76645,2,367,3,8,t,t,f
76649,2,517,2,8,f,f,f
76653,8,2561,3,2,t,t,f
76655,6,2512,3,4,t,f,f
76660,3,1362,1,3,f,f,f
76662,6,1455,1,5,t,f,f
76666,4,199,1,0,t,f,f
76670,2,1998,2,5,t,f,f
76673,3,1327,2,3,f,f,f
76681,2,2588,1,1,t,f,f
76682,2,1217,2,0,t,t,f
76683,6,2490,2,6,t,f,f
76684,5,225,1,0,t,t,f
76686,0,108,1,0,f,f,f
76692,15,474,3,3,t,f,f
76698,17,6386,3,9,f,t,f
76706,4,94,1,2,f,f,f
76710,3,4460,2,4,t,f,f
76711,5,874,1,6,t,f,f
76717,3,1041,2,8,t,f,f
76718,4,417,1,0,t,f,f
76720,4,1077,2,1,t,f,f
76727,9,3781,1,1,t,f,f
76728,1,154,1,0,f,f,f
76729,2,1557,1,8,t,t,f
76731,1,436,1,3,f,f,f
76732,1,64,1,2,t,f,f
76738,0,909,1,1,t,f,f
76741,0,121,2,1,t,f,f
76745,19,1079,2,3,t,f,f
76747,6,398,1,0,t,f,f
76748,1,183,1,7,t,f,f
76749,5,1449,3,9,t,f,f
76754,1,59,1,2,t,f,f
76755,1,124,1,2,f,f,f
76756,7,1873,2,7,t,t,f
76758,2,255,1,2,t,f,f
76781,4,1970,2,0,t,t,f
76785,5,728,1,2,t,f,f
76787,8,3008,1,1,t,t,f
76789,5,672,2,12,f,t,f
76790,16,787,2,4,t,t,f
76791,15,633,4,3,t,t,f
76793,3,1005,1,7,t,f,f
76795,7,762,2,3,t,t,f
76797,7,4992,1,5,f,f,f
76799,5,730,1,1,f,t,f
76804,10,3193,1,3,t,t,f
76809,5,2302,2,5,t,t,f
76810,11,4695,2,5,f,t,f
76828,3,3141,3,5,t,f,f
76831,17,117,1,0,t,f,f
76835,5,626,1,0,f,f,f
76838,3,527,1,0,t,f,f
76839,30,12413,1,0,t,t,f
76841,9,937,1,2,t,f,f
76842,7,990,2,6,f,f,f
76845,3,1315,2,3,f,f,f
76848,1,152,1,2,t,f,f
76850,5,9121,1,6,t,f,f
76851,8,1858,2,1,t,f,f
76854,10,1201,1,2,t,f,f
76856,7,5847,3,2,f,t,f
76861,2,2789,2,2,f,t,f
76864,1,405,1,6,t,f,f
76867,7,205,1,1,f,f,f
76869,8,3099,3,1,f,t,f
76872,5,447,1,11,t,t,f
76873,5,239,1,1,f,f,f
76878,4,671,3,2,f,f,f
76879,8,649,3,5,f,f,f
76881,2,1370,2,5,f,f,f
76885,7,1150,3,7,f,t,f
76886,4,5147,3,0,t,t,f
76890,2,524,2,1,f,f,f
76891,2,683,1,9,t,f,f
76900,10,1094,3,4,t,t,f
76901,3,3063,1,3,f,f,f
76902,15,4011,2,2,t,f,f
76903,1,289,1,0,f,f,f
76909,3,352,1,1,f,f,f
76914,2,220,1,0,f,t,f
76917,7,1007,3,0,f,f,f
76919,30,11569,3,11,f,f,f
76923,7,4814,2,11,t,f,f
76927,6,1670,2,9,t,t,f
76933,6,894,1,3,t,f,f
76939,8,3180,4,22,t,f,f
76941,2,1071,2,2,t,t,f
76942,8,1171,1,0,t,f,f
76943,7,922,1,4,t,f,f
76953,-2,159,2,0,t,f,f
76954,5,2131,2,19,f,f,f
76956,2,640,1,2,f,t,f
76957,4,949,1,5,t,f,f
76958,3,635,2,2,t,f,f
76963,3,251,1,1,t,f,f
76964,2,187,1,0,t,f,f
76967,64,21815,2,5,f,t,f
76974,3,111,1,2,f,f,f
76976,5,2329,1,0,t,f,f
76977,3,552,1,3,t,f,f
76980,1,612,1,1,t,t,f
76981,-5,370,1,15,t,t,f
76983,4,149,1,1,t,f,f
76984,1,1721,1,0,t,f,f
76991,4,381,1,1,t,f,f
76999,5,1397,1,3,t,f,f
77000,4,786,2,0,t,f,f
77004,6,1704,2,2,f,t,f
77006,4,1392,2,0,f,t,f
77007,14,1252,1,0,t,t,f
77009,2,114,1,1,t,f,f
77014,13,24755,1,6,t,f,f
77016,2,1331,2,0,t,f,f
77018,34,13108,4,4,t,t,f
77019,2,34,1,1,t,f,f
77025,18,9895,5,10,t,t,f
77030,4,1072,2,1,t,t,f
77043,14,2991,2,6,t,t,f
77045,2,281,1,2,f,f,f
77047,8,474,1,1,t,f,f
77048,8,11516,3,4,t,f,f
77058,4,648,2,5,t,f,f
77062,4,161,1,9,t,f,f
77069,47,14214,2,5,t,f,f
77072,58,50367,4,9,f,t,f
77075,2,180,1,0,t,f,f
77078,1,136,1,1,t,f,f
77080,2,1662,1,0,f,f,f
77081,2,50,1,0,f,f,f
77082,2,1056,1,3,t,f,f
77085,2,870,1,6,f,f,f
77088,7,1425,6,13,t,t,f
77090,5,2980,2,3,t,t,f
77091,5,1553,1,5,t,f,f
77094,1,996,1,0,t,f,f
77097,9,6154,1,1,t,t,f
77101,1,920,2,9,t,t,f
77104,17,4413,1,1,t,t,f
77105,10,1126,3,2,f,t,f
77109,15,7227,4,3,f,t,f
77115,3,1793,1,13,f,f,f
77119,2,170,1,3,t,t,f
77129,3,4275,1,3,t,f,f
77132,20,21378,1,1,f,t,f
77134,10,4500,2,2,t,t,f
77139,3,1008,1,8,f,f,f
77141,24,7799,3,1,f,f,f
77144,1,280,3,4,t,t,f
77146,4,71,2,3,t,f,f
77148,7,893,2,2,t,t,f
77152,6,1918,1,8,f,f,f
77156,18,3977,1,1,t,f,f
77162,1,187,1,3,t,f,f
77164,1,121,1,0,f,f,f
77167,2,482,1,2,t,t,f
77169,4,2154,1,0,t,f,f
77184,7,8987,1,5,t,f,f
77185,3,54,1,1,t,f,f
77189,7,1777,2,9,t,f,f
77190,8,330,1,1,t,t,f
77193,7,74,2,2,t,f,f
77194,3,1251,1,6,t,t,f
77195,10,1162,1,8,f,t,f
77197,1,1875,1,2,t,f,f
77201,1,672,1,1,f,f,f
77203,13,234,2,2,t,f,f
77204,1,993,1,5,t,f,f
77205,8,2676,1,5,t,t,f
77208,3,1088,2,3,t,f,f
77212,11,459,3,1,t,t,f
77215,16,13579,5,4,f,t,f
77216,4,107,1,0,t,f,f
77218,25,2083,1,1,t,f,f
77221,0,295,1,7,f,f,f
77224,3,83,1,2,t,t,f
77229,6,419,2,1,t,f,f
77230,8,2106,2,4,t,t,f
77240,3,2948,1,1,f,f,f
77241,6,285,2,0,t,f,f
77243,11,3412,1,2,f,f,f
77246,8,1003,2,1,t,f,f
77249,5,164,1,4,t,f,f
77251,13,1633,3,11,f,f,f
77252,5,3518,1,1,f,t,f
77253,4,440,1,3,t,f,f
77258,1,112,1,0,f,f,f
77259,2,308,1,1,t,f,f
77262,12,2725,2,9,t,t,f
77263,8,2739,4,10,t,t,f
77268,2,1588,1,3,f,f,f
77269,10,10473,1,3,t,t,f
77271,2,2156,3,9,t,f,f
77272,5,378,1,1,t,f,f
77281,5,235,1,0,f,f,f
77282,6,95,1,0,t,f,f
77283,4,1331,2,5,t,f,f
77291,11,1832,1,3,t,t,f
77296,13,2061,3,7,t,f,f
77299,12,1128,2,14,t,t,f
77300,2,1392,1,1,t,f,f
77302,20,33494,2,1,f,f,f
77304,3,1022,2,3,t,t,f
77306,38,21415,7,9,t,t,f
77311,3,1485,1,0,t,t,f
77312,1,1004,1,3,f,f,f
77315,8,1392,2,3,t,f,f
77316,5,114,2,3,f,f,f
77317,2,126,1,1,t,f,f
77328,4,62,1,0,f,f,f
77331,1,94,1,0,f,f,f
77332,8,385,2,4,t,t,f
77333,2,1537,1,3,t,f,f
77334,5,4181,1,1,f,f,f
77335,5,544,1,2,t,f,f
77336,2,1180,1,3,t,f,f
77339,61,9678,4,14,t,t,f
77342,0,1052,1,0,t,t,f
77353,11,1938,2,12,f,t,f
77357,60,466,4,1,t,t,t
77358,4,1854,2,7,t,f,f
77367,2,516,1,9,t,f,f
77371,7,1002,2,5,t,f,f
77378,4,2791,1,3,f,f,f
77383,2,201,1,0,t,f,f
77388,4,203,3,3,t,t,f
77389,4,2288,2,3,f,f,f
77391,21,2276,3,2,t,t,f
77397,14,856,3,11,t,t,f
77398,15,1716,2,10,f,f,f
77408,9,959,2,0,t,f,f
77413,1,580,1,4,t,f,f
77414,12,5260,1,2,t,f,f
77415,6,122,1,1,t,t,f
77416,9,95,1,1,t,f,f
77422,3,154,1,5,t,f,f
77425,3,15836,1,2,f,f,f
77427,56,16107,9,15,t,t,t
77429,7,696,3,8,t,t,f
77440,10,476,1,1,t,t,f
77447,2,79,1,0,t,f,f
77449,6,563,1,2,t,t,f
77455,-1,232,1,0,t,f,f
77462,7,6035,2,2,t,t,f
77463,1,472,1,8,t,f,f
77465,3,1079,2,7,t,f,f
77473,13,183,2,1,t,f,f
77476,47,10401,1,8,t,t,f
77482,2,383,2,1,f,t,f
77484,4,316,1,4,t,f,f
77486,27,3189,1,4,t,t,f
77489,12,2820,2,1,t,t,f
77490,9,4723,2,5,f,t,f
77492,3,1134,1,2,t,f,f
77498,6,3058,2,0,t,t,f
77507,7,722,1,4,t,f,f
77508,5,2282,3,6,f,t,f
77516,10,8344,1,3,t,t,f
77519,3,212,1,0,t,f,f
77522,3,615,1,12,t,t,f
77524,12,5091,1,3,t,t,f
77529,15,4053,4,3,f,t,f
77534,3,359,1,8,t,f,f
77535,1,80,1,7,t,f,f
77540,3,1387,2,3,t,t,f
77544,2,2581,1,3,t,f,f
77548,14,1871,2,7,f,f,f
77554,4,1323,1,0,f,f,f
77556,4,1459,1,2,t,f,f
77557,3,1087,3,4,t,f,f
77560,9,2182,2,5,t,f,f
77563,2,224,1,1,t,f,f
77565,4,407,1,0,t,f,f
77566,5,243,1,4,t,t,f
77567,6,454,1,4,f,t,f
77569,9,1657,2,1,f,f,f
77572,11,3553,1,10,t,f,f
77575,4,451,1,0,t,f,f
77577,8,627,1,2,f,t,f
77578,12,5409,2,4,t,t,f
77587,15,1480,2,8,t,f,f
77589,2,195,1,0,t,t,f
77590,1,365,1,1,t,t,f
77594,41,60821,2,5,t,t,f
77599,2,967,1,2,t,f,f
77602,5,172,2,2,t,f,f
77603,3,733,1,1,f,f,f
77609,14,2815,3,7,t,f,f
77610,6,909,2,0,t,t,f
77617,6,3421,1,8,t,f,f
77621,7,127,2,5,f,t,f
77624,2,1241,1,3,t,f,f
77626,7,964,1,1,t,f,f
77629,7,1900,1,0,f,t,f
77630,11,1572,3,4,t,t,f
77631,2,98,1,1,f,f,f
77633,8,2299,3,1,f,t,f
77637,3,1518,1,8,t,t,f
77639,5,3326,1,0,t,t,f
77644,5,460,1,5,t,f,f
77651,31,2182,1,5,t,f,f
77656,25,3617,3,10,f,t,f
77657,5,622,1,0,t,f,f
77659,7,834,1,6,t,t,f
77660,25,8584,2,2,t,f,f
77665,15,7136,1,0,t,t,t
77674,0,3004,1,8,t,f,f
77677,2,745,1,1,t,t,f
77678,8,1388,1,0,t,f,f
77680,2,2375,3,10,t,f,f
77682,2,116,1,0,t,f,f
77688,14,4181,2,3,f,t,f
77700,4,5194,2,2,t,t,f
77706,2,228,2,3,t,f,f
77707,9,3648,1,7,t,f,f
77715,3,186,1,3,f,f,f
77720,2,366,1,1,t,t,f
77723,5,1051,1,0,t,f,f
77725,5,1226,4,2,t,t,f
77731,1,145,1,1,t,f,f
77734,10,1469,2,0,f,f,f
77735,3,1224,1,5,t,f,f
77737,13,3296,1,6,t,f,f
77743,2,1458,2,0,t,f,f
77744,2,125,3,3,t,t,f
77748,4,646,1,0,t,f,f
77750,24,997,2,2,t,t,f
77756,24,20326,5,7,f,t,f
77757,25,11181,1,7,t,f,f
77758,2,146,1,4,f,f,f
77762,6,370,1,1,t,f,f
77764,6,941,1,3,f,f,f
77773,9,367,1,3,t,f,f
77777,5,922,3,5,t,t,f
77778,7,2138,1,1,t,f,f
77780,11,2921,1,2,t,f,f
77783,5,1246,1,0,f,f,f
77786,2,234,2,1,f,f,f
77787,6,391,1,0,t,f,f
77793,2,641,2,2,t,f,f
77800,10,3526,2,6,t,f,f
77807,8,139,1,3,f,f,f
77808,4,69,2,6,t,t,f
77810,2,160,2,1,t,f,f
77812,3,3923,1,4,f,f,f
77813,1,1350,1,0,t,f,f
77817,4,468,1,3,t,f,f
77818,3,1193,2,5,t,t,f
77830,7,2780,2,4,t,f,f
77834,4,663,1,4,t,t,f
77839,6,122,1,3,t,f,f
77841,2,15219,3,9,t,t,f
77842,4,1553,2,0,t,f,f
77848,30,5570,2,4,t,t,f
77856,2,131,1,3,t,t,f
77858,4,469,1,1,t,t,f
77860,5,545,2,8,t,t,f
77862,7,1715,1,3,t,f,f
77864,2,58,1,0,f,f,f
77870,12,2708,1,1,t,f,f
77873,5,195,1,1,t,t,f
77876,39,6382,5,5,t,f,f
77881,13,1487,2,5,f,f,f
77882,4,580,2,5,t,f,f
77883,7,4391,4,2,t,t,f
77891,3,2263,2,2,f,f,f
77897,7,195,1,0,t,t,f
77899,3,340,1,2,t,f,f
77900,8,1731,1,6,f,f,f
77903,7,2089,1,5,t,f,f
77906,19,18522,3,4,t,t,f
77913,1,360,1,2,t,f,f
77914,7,3528,3,4,t,f,f
77917,18,16916,2,4,t,t,f
77926,9,1420,1,4,f,f,f
77929,46,5820,5,17,t,t,f
77934,2,871,2,13,f,f,f
77935,3,135,2,1,f,t,f
77948,10,2722,2,5,t,f,f
77950,1,68,1,1,t,t,f
77951,0,55,1,2,f,t,f
77952,2,143,1,1,t,f,f
77953,6,5935,1,0,t,f,f
77955,7,706,1,0,f,f,f
77957,7,1218,1,4,f,f,f
77958,2,183,1,9,t,f,f
77962,5,275,2,5,f,f,f
77965,3,1226,1,0,t,t,f
77967,8,759,1,1,t,f,f
77969,-1,4881,2,2,t,f,f
77973,2,96,1,0,t,t,f
